Index, Month, Rain_Zone, Year, Random Number, Fragment_Set,fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment, fragment
   34,    9,   34,    1,  0.347850,    1,   0.008,   0.047,   0.039,   0.028,   0.024,   0.059,   0.126,   0.030,   0.087,   0.034,   0.135,   0.082,   0.083,   0.026,   0.017,   0.010,   0.004,   0.033,   0.000,   0.000,   0.011,   0.000,   0.000,   0.021,   0.003,   0.002,   0.003,   0.000,   0.011,   0.076,   0.000
   35,    9,   35,    1,  0.851802,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.143,   0.429,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.429,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   36,    9,   36,    1,  0.364411,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.200,   0.000,   0.240,   0.360,   0.000,   0.000,   0.080,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.120,   0.000
   37,    9,   37,    1,  0.817914,    1,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   38,    9,   38,    1,  0.756090,    1,   0.006,   0.000,   0.013,   0.010,   0.000,   0.267,   0.000,   0.039,   0.013,   0.041,   0.000,   0.000,   0.000,   0.000,   0.314,   0.091,   0.105,   0.010,   0.000,   0.000,   0.000,   0.000,   0.000,   0.058,   0.000,   0.026,   0.006,   0.000,   0.000,   0.000,   0.000
   39,    9,   39,    1,  0.071175,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000
   40,    9,   40,    1,  0.848103,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   41,    9,   41,    1,  0.843666,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.895,   0.000,   0.000,   0.000,   0.000,   0.000,   0.105,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   42,    9,   42,    1,  0.606697,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.049,   0.000,   0.000,   0.171,   0.085,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.366,   0.244,   0.000,   0.085,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   43,    9,   43,    1,  0.864515,    1,   0.105,   0.000,   0.000,   0.000,   0.013,   0.039,   0.000,   0.026,   0.405,   0.235,   0.020,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.039,   0.059,   0.000,   0.000,   0.000,   0.059,   0.000
   44,    9,   44,    1,  0.185655,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.667,   0.000,   0.000,   0.000,   0.333,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   45,    9,   45,    1,  0.704259,    1,   0.000,   0.156,   0.000,   0.000,   0.000,   0.000,   0.000,   0.062,   0.062,   0.406,   0.000,   0.000,   0.031,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.031,   0.000,   0.000,   0.000,   0.000,   0.250,   0.000
   46,    9,   46,    1,  0.482574,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.826,   0.000,   0.000,   0.000,   0.000,   0.056,   0.000,   0.000,   0.117,   0.000,   0.000,   0.000,   0.000,   0.000
   47,    9,   47,    1,  0.519592,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.036,   0.007,   0.018,   0.036,   0.092,   0.000,   0.010,   0.000,   0.009,   0.019,   0.000,   0.000,   0.004,   0.002,   0.005,   0.049,   0.369,   0.216,   0.036,   0.008,   0.024,   0.038,   0.000,   0.009,   0.013,   0.000
   48,    9,   48,    1,  0.111155,    1,   0.050,   0.002,   0.052,   0.042,   0.000,   0.306,   0.068,   0.120,   0.028,   0.002,   0.090,   0.009,   0.002,   0.000,   0.000,   0.000,   0.007,   0.007,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.059,   0.039,   0.002,   0.000,   0.109,   0.004,   0.000
   49,    9,   49,    1,  0.854759,    1,   0.033,   0.031,   0.121,   0.348,   0.046,   0.010,   0.004,   0.007,   0.006,   0.036,   0.013,   0.022,   0.029,   0.008,   0.004,   0.000,   0.016,   0.043,   0.038,   0.006,   0.014,   0.016,   0.021,   0.002,   0.000,   0.013,   0.017,   0.067,   0.013,   0.017,   0.000
   50,    9,   50,    1,  0.695754,    1,   0.040,   0.001,   0.000,   0.000,   0.002,   0.014,   0.108,   0.086,   0.071,   0.032,   0.000,   0.004,   0.014,   0.007,   0.075,   0.042,   0.108,   0.086,   0.014,   0.028,   0.049,   0.004,   0.018,   0.112,   0.041,   0.009,   0.024,   0.009,   0.002,   0.000,   0.000
   51,    9,   51,    1,  0.655838,    1,   0.053,   0.002,   0.000,   0.000,   0.002,   0.014,   0.112,   0.096,   0.057,   0.031,   0.000,   0.002,   0.006,   0.006,   0.056,   0.068,   0.117,   0.082,   0.009,   0.022,   0.041,   0.004,   0.011,   0.138,   0.033,   0.008,   0.022,   0.005,   0.002,   0.000,   0.000
   52,    9,   52,    1,  0.894459,    1,   0.029,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.324,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.147,   0.500,   0.000
   53,    9,   53,    1,  0.154163,    1,   0.091,   0.012,   0.005,   0.064,   0.030,   0.086,   0.064,   0.039,   0.030,   0.019,   0.015,   0.000,   0.000,   0.000,   0.032,   0.002,   0.002,   0.102,   0.039,   0.034,   0.025,   0.071,   0.055,   0.055,   0.027,   0.020,   0.042,   0.020,   0.022,   0.000,   0.000
   54,    9,   54,    1,  0.056923,    1,   0.000,   0.017,   0.064,   0.213,   0.030,   0.000,   0.067,   0.020,   0.000,   0.073,   0.107,   0.066,   0.000,   0.000,   0.000,   0.000,   0.035,   0.073,   0.020,   0.071,   0.000,   0.010,   0.041,   0.034,   0.000,   0.060,   0.000,   0.000,   0.000,   0.000,   0.000
   55,    9,   55,    1,  0.775135,    1,   0.000,   0.037,   0.000,   0.068,   0.000,   0.154,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.685,   0.056,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   56,    9,   56,    1,  0.923220,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
    1,   10,    1,    1,  0.728681,    1,   0.073,   0.000,   0.139,   0.000,   0.230,   0.048,   0.007,   0.005,   0.000,   0.180,   0.000,   0.030,   0.007,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.002,   0.011,   0.000,   0.005,   0.000,   0.007,   0.007,   0.000,   0.016,   0.000,   0.235
    2,   10,    2,    1,  0.269959,    1,   0.013,   0.032,   0.040,   0.021,   0.005,   0.023,   0.038,   0.001,   0.000,   0.042,   0.050,   0.127,   0.000,   0.000,   0.000,   0.000,   0.077,   0.051,   0.036,   0.032,   0.216,   0.082,   0.072,   0.008,   0.000,   0.000,   0.032,   0.000,   0.000,   0.004,   0.000
    3,   10,    3,    1,  0.437592,    1,   0.014,   0.101,   0.127,   0.000,   0.000,   0.043,   0.000,   0.000,   0.000,   0.000,   0.115,   0.026,   0.000,   0.006,   0.000,   0.000,   0.000,   0.036,   0.039,   0.000,   0.112,   0.022,   0.000,   0.007,   0.000,   0.000,   0.000,   0.000,   0.245,   0.000,   0.107
    4,   10,    4,    1,  0.909921,    1,   0.000,   0.000,   0.049,   0.175,   0.000,   0.000,   0.014,   0.496,   0.000,   0.000,   0.000,   0.007,   0.000,   0.000,   0.000,   0.105,   0.000,   0.000,   0.000,   0.084,   0.000,   0.000,   0.070,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
    5,   10,    5,    1,  0.460015,    1,   0.005,   0.000,   0.000,   0.000,   0.011,   0.357,   0.055,   0.005,   0.011,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.544,   0.000,   0.000,   0.000,   0.000,   0.011,   0.000,   0.000
    6,   10,    6,    1,  0.951457,    1,   0.018,   0.000,   0.000,   0.000,   0.002,   0.002,   0.029,   0.210,   0.000,   0.000,   0.000,   0.049,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.115,   0.006,   0.000,   0.000,   0.087,   0.049,   0.000,   0.107,   0.130,   0.103,   0.023,   0.006,   0.064
    7,   10,    7,    1,  0.062324,    1,   0.023,   0.109,   0.117,   0.141,   0.070,   0.023,   0.020,   0.098,   0.039,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.082,   0.016,   0.000,   0.000,   0.000,   0.008,   0.000,   0.000,   0.215,   0.039,   0.000
    8,   10,    8,    1,  0.723905,    1,   0.021,   0.000,   0.019,   0.000,   0.008,   0.036,   0.061,   0.000,   0.000,   0.000,   0.059,   0.101,   0.000,   0.007,   0.105,   0.013,   0.068,   0.190,   0.000,   0.000,   0.000,   0.000,   0.000,   0.196,   0.064,   0.000,   0.025,   0.000,   0.000,   0.000,   0.027
    9,   10,    9,    1,  0.098641,    1,   0.073,   0.000,   0.139,   0.000,   0.230,   0.048,   0.007,   0.005,   0.000,   0.180,   0.000,   0.030,   0.007,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.002,   0.011,   0.000,   0.005,   0.000,   0.007,   0.007,   0.000,   0.016,   0.000,   0.235
   10,   10,   10,    1,  0.275265,    1,   0.075,   0.033,   0.000,   0.047,   0.608,   0.042,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.084,   0.000,   0.000,   0.000,   0.000,   0.005,   0.042,   0.037,   0.014,   0.009,   0.005
   11,   10,   11,    1,  0.353240,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.571,   0.429,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   12,   10,   12,    1,  0.848405,    1,   0.000,   0.000,   0.064,   0.000,   0.011,   0.078,   0.053,   0.056,   0.031,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.011,   0.000,   0.007,   0.009,   0.031,   0.027,   0.000,   0.193,   0.416,   0.013,   0.000,   0.000,   0.000,   0.000,   0.000
   13,   10,   13,    1,  0.002094,    1,   0.044,   0.034,   0.027,   0.022,   0.010,   0.019,   0.035,   0.008,   0.002,   0.078,   0.074,   0.138,   0.003,   0.000,   0.000,   0.000,   0.095,   0.061,   0.019,   0.024,   0.135,   0.075,   0.012,   0.009,   0.006,   0.000,   0.053,   0.005,   0.000,   0.009,   0.002
   14,   10,   14,    1,  0.242013,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000
   15,   10,   15,    1,  0.349817,    1,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   16,   10,   16,    1,  0.462580,    1,   0.000,   0.000,   0.000,   0.000,   0.021,   0.004,   0.000,   0.000,   0.037,   0.000,   0.014,   0.009,   0.023,   0.002,   0.000,   0.016,   0.172,   0.066,   0.000,   0.000,   0.000,   0.006,   0.148,   0.095,   0.017,   0.136,   0.000,   0.010,   0.043,   0.046,   0.136
   17,   10,   17,    1,  0.498241,    1,   0.221,   0.145,   0.001,   0.000,   0.016,   0.003,   0.000,   0.016,   0.000,   0.057,   0.019,   0.004,   0.054,   0.001,   0.000,   0.001,   0.004,   0.051,   0.010,   0.005,   0.000,   0.032,   0.025,   0.010,   0.033,   0.016,   0.123,   0.002,   0.022,   0.015,   0.117
   18,   10,   18,    1,  0.573642,    1,   0.000,   0.184,   0.000,   0.000,   0.000,   0.338,   0.000,   0.000,   0.000,   0.000,   0.445,   0.000,   0.000,   0.000,   0.000,   0.027,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.005,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   19,   10,   19,    1,  0.102886,    1,   0.000,   0.000,   0.000,   0.714,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.286,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   20,   10,   20,    1,  0.148540,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.103,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.718,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.179,   0.000,   0.000,   0.000,   0.000
   21,   10,   21,    1,  0.873571,    1,   0.026,   0.007,   0.000,   0.000,   0.000,   0.000,   0.045,   0.007,   0.000,   0.000,   0.148,   0.568,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.007,   0.000,   0.007,   0.000,   0.174,   0.000,   0.000,   0.000,   0.013
   22,   10,   22,    1,  0.232941,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   23,   10,   23,    1,  0.975412,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.813,   0.000,   0.000,   0.187,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   24,   10,   24,    1,  0.223382,    1,   0.007,   0.032,   0.027,   0.022,   0.050,   0.592,   0.005,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.001,   0.002,   0.000,   0.000,   0.000,   0.015,   0.048,   0.000,   0.047,   0.031,   0.000,   0.000,   0.079,   0.008,   0.019,   0.000,   0.015
   25,   10,   25,    1,  0.986470,    1,   0.103,   0.017,   0.000,   0.172,   0.509,   0.198,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   26,   10,   26,    1,  0.568074,    1,   0.016,   0.042,   0.018,   0.006,   0.063,   0.748,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.099,   0.000,   0.000,   0.008,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   27,   10,   27,    1,  0.568275,    1,   0.221,   0.145,   0.001,   0.000,   0.016,   0.003,   0.000,   0.016,   0.000,   0.057,   0.019,   0.004,   0.054,   0.001,   0.000,   0.001,   0.004,   0.051,   0.010,   0.005,   0.000,   0.032,   0.025,   0.010,   0.033,   0.016,   0.123,   0.002,   0.022,   0.015,   0.117
   28,   10,   28,    1,  0.696221,    1,   0.000,   0.000,   0.000,   0.225,   0.000,   0.383,   0.067,   0.017,   0.000,   0.033,   0.042,   0.017,   0.025,   0.017,   0.000,   0.000,   0.008,   0.000,   0.017,   0.000,   0.000,   0.008,   0.000,   0.017,   0.125,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   29,   10,   29,    1,  0.505506,    1,   0.038,   0.000,   0.191,   0.000,   0.038,   0.550,   0.000,   0.000,   0.168,   0.008,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.008,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   30,   10,   30,    1,  0.082110,    1,   0.000,   0.000,   0.000,   0.311,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.689,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   31,   10,   31,    1,  0.271051,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.813,   0.000,   0.000,   0.187,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   32,   10,   32,    1,  0.850215,    1,   0.007,   0.104,   0.046,   0.005,   0.000,   0.039,   0.014,   0.000,   0.029,   0.012,   0.140,   0.000,   0.000,   0.000,   0.000,   0.079,   0.048,   0.041,   0.055,   0.217,   0.065,   0.079,   0.007,   0.007,   0.000,   0.000,   0.005,   0.000,   0.000,   0.000,   0.000
   33,   10,   33,    1,  0.772709,    1,   0.000,   0.000,   0.833,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.167,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   34,   10,   34,    1,  0.827561,    1,   0.027,   0.216,   0.023,   0.022,   0.108,   0.493,   0.004,   0.000,   0.009,   0.004,   0.001,   0.000,   0.009,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.010,   0.004,   0.000,   0.000,   0.000,   0.000,   0.011,   0.009,   0.028,   0.016,   0.004
   35,   10,   35,    1,  0.437792,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.316,   0.526,   0.000,   0.000,   0.000,   0.000,   0.000,   0.053,   0.053,   0.000,   0.000,   0.000,   0.053,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   36,   10,   36,    1,  0.449607,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.359,   0.000,   0.000,   0.000,   0.000,   0.103,   0.256,   0.000,   0.000,   0.000,   0.077,   0.154,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.051,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   37,   10,   37,    1,  0.291852,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   38,   10,   38,    1,  0.425903,    1,   0.000,   0.080,   0.065,   0.000,   0.030,   0.020,   0.025,   0.025,   0.000,   0.000,   0.058,   0.035,   0.000,   0.000,   0.000,   0.000,   0.078,   0.150,   0.050,   0.020,   0.130,   0.050,   0.013,   0.000,   0.000,   0.000,   0.112,   0.060,   0.000,   0.000,   0.000
   39,   10,   39,    1,  0.187811,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.192,   0.000,   0.000,   0.000,   0.000,   0.000,   0.548,   0.260
   40,   10,   40,    1,  0.571747,    1,   0.000,   0.000,   0.000,   0.000,   0.069,   0.103,   0.000,   0.172,   0.000,   0.517,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.034,   0.000,   0.000,   0.000,   0.000,   0.103,   0.000
   41,   10,   41,    1,  0.841731,    1,   0.000,   0.000,   0.000,   0.603,   0.000,   0.222,   0.127,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.048,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   42,   10,   42,    1,  0.712118,    1,   0.000,   0.173,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.082,   0.036,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.073,   0.000,   0.000,   0.000,   0.000,   0.173,   0.000,   0.000,   0.000,   0.018,   0.264,   0.000,   0.000,   0.182,   0.000
   43,   10,   43,    1,  0.831462,    1,   0.000,   0.000,   0.000,   0.225,   0.000,   0.383,   0.067,   0.017,   0.000,   0.033,   0.042,   0.017,   0.025,   0.017,   0.000,   0.000,   0.008,   0.000,   0.017,   0.000,   0.000,   0.008,   0.000,   0.017,   0.125,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   44,   10,   44,    1,  0.064126,    1,   0.000,   0.000,   0.039,   0.000,   0.000,   0.000,   0.000,   0.000,   0.062,   0.000,   0.000,   0.859,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.039,   0.000,   0.000,   0.000,   0.000
   45,   10,   45,    1,  0.214449,    1,   0.000,   0.000,   0.000,   0.483,   0.259,   0.000,   0.172,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.086,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   46,   10,   46,    1,  0.004218,    1,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   47,   10,   47,    1,  0.920916,    1,   0.037,   0.092,   0.000,   0.013,   0.035,   0.013,   0.000,   0.010,   0.000,   0.000,   0.075,   0.027,   0.000,   0.000,   0.105,   0.000,   0.000,   0.020,   0.000,   0.105,   0.025,   0.182,   0.055,   0.000,   0.050,   0.000,   0.022,   0.000,   0.030,   0.075,   0.030
   48,   10,   48,    1,  0.626411,    1,   0.038,   0.001,   0.030,   0.009,   0.001,   0.000,   0.061,   0.002,   0.029,   0.012,   0.023,   0.007,   0.002,   0.028,   0.010,   0.011,   0.000,   0.000,   0.005,   0.027,   0.030,   0.024,   0.063,   0.009,   0.038,   0.042,   0.049,   0.037,   0.050,   0.067,   0.294
   49,   10,   49,    1,  0.578696,    1,   0.041,   0.003,   0.023,   0.005,   0.021,   0.010,   0.083,   0.000,   0.036,   0.101,   0.013,   0.026,   0.018,   0.015,   0.000,   0.015,   0.049,   0.026,   0.057,   0.070,   0.031,   0.088,   0.000,   0.010,   0.000,   0.034,   0.010,   0.148,   0.049,   0.010,   0.005
   50,   10,   50,    1,  0.997779,    1,   0.026,   0.042,   0.062,   0.038,   0.005,   0.018,   0.055,   0.010,   0.000,   0.049,   0.075,   0.046,   0.001,   0.000,   0.000,   0.001,   0.054,   0.069,   0.055,   0.069,   0.126,   0.081,   0.064,   0.014,   0.001,   0.005,   0.031,   0.002,   0.001,   0.001,   0.000
   51,   10,   51,    1,  0.925951,    1,   0.031,   0.010,   0.056,   0.046,   0.013,   0.010,   0.086,   0.016,   0.000,   0.057,   0.086,   0.045,   0.000,   0.000,   0.000,   0.000,   0.057,   0.062,   0.048,   0.062,   0.125,   0.081,   0.063,   0.007,   0.001,   0.007,   0.027,   0.002,   0.000,   0.003,   0.000
   52,   10,   52,    1,  0.517469,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.061,   0.000,   0.000,   0.000,   0.101,   0.000,   0.000,   0.000,   0.000,   0.000,   0.010,   0.000,   0.495,   0.182,   0.152,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
   53,   10,   53,    1,  0.468031,    1,   0.010,   0.053,   0.012,   0.000,   0.000,   0.002,   0.000,   0.000,   0.000,   0.000,   0.000,   0.002,   0.010,   0.001,   0.033,   0.010,   0.074,   0.024,   0.038,   0.037,   0.047,   0.052,   0.064,   0.049,   0.039,   0.041,   0.199,   0.096,   0.039,   0.053,   0.016
   54,   10,   54,    1,  0.285470,    1,   0.000,   0.000,   0.016,   0.018,   0.013,   0.083,   0.021,   0.036,   0.020,   0.020,   0.068,   0.002,   0.058,   0.007,   0.030,   0.145,   0.034,   0.207,   0.003,   0.009,   0.000,   0.012,   0.000,   0.000,   0.004,   0.028,   0.000,   0.005,   0.049,   0.075,   0.038
   55,   10,   55,    1,  0.534726,    1,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   1.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000,   0.000
